time,distance,gyro_angle
0,0,0
1,0,0
6,0,0
11,0,0
16,0,0
21,0,0
26,0,0
31,0,0
36,0,0
41,0,0
46,0,0
51,0,0
56,0,0
61,0,0
66,0,0
71,0,0
76,0,0
81,0,0
86,0,0
91,0,0
96,0,0
101,0,0
106,0,0
111,0,0
116,0,0
121,0,0
126,0,0
131,0,0
136,0,0
141,0,0
146,0,0
151,0,0
156,0,0
161,0,0
166,0,0
171,0,0
176,0,0
181,0,0
186,0,0
191,0,0
196,0,0
201,0,0
206,0,0
211,0,0
216,0,0
221,0,0
226,0,0
231,0,0
236,0,0
241,0,0
246,0,0
251,0,0
256,0,0
261,0,0
266,0,0
271,0,0
276,0,0
281,0,0
286,0,0
291,0,0
296,0,0
301,0,0
306,0,0
311,0,0
316,0,0
321,0,0
326,0,0
331,0,0
336,0,0
341,0,0
346,0,0
351,0,0
356,0,0
361,0,0
366,0,0
371,0,0
376,0,0
381,0,0
386,0,0
391,0,0
396,0,0
401,0,0
406,0,0
411,0,0
416,1,0
421,1,0
426,0,0
431,0,0
436,1,0
441,1,0
446,1,0
451,0,0
456,0,0
461,1,0
466,1,0
471,1,0
476,1,0
481,1,0
486,1,0
491,1,0
496,1,0
501,1,0
506,1,0
511,1,0
516,1,0
521,2,0
526,2,0
531,2,0
536,2,0
541,2,0
546,2,0
551,2,0
556,3,0
561,3,0
566,3,0
571,3,0
576,3,0
581,4,0
586,4,0
591,4,0
596,4,0
601,4,0
606,5,0
611,5,0
616,5,0
621,6,0
626,6,0
631,6,0
636,7,0
641,7,0
646,7,0
651,8,0
656,8,0
661,8,0
666,9,0
671,9,0
676,9,0
681,10,0
686,10,0
691,11,0
696,11,0
701,12,0
706,12,0
711,13,0
716,13,0
721,14,0
726,14,0
731,15,0
736,15,1
741,16,1
746,17,1
751,17,1
756,18,1
761,19,1
766,19,1
771,20,1
776,21,1
781,22,1
786,22,1
791,23,1
796,24,1
801,25,1
806,26,1
811,27,0
816,27,0
821,29,0
826,29,0
831,30,0
836,31,0
841,32,0
846,33,0
851,34,0
856,35,0
861,36,0
866,37,0
871,38,0
876,39,0
881,40,0
886,41,0
891,42,0
896,43,0
901,44,0
906,45,0
911,46,0
916,47,0
921,48,0
926,49,0
931,50,0
936,51,0
941,52,0
946,53,0
951,54,0
956,56,0
961,57,0
966,58,0
971,59,0
976,60,0
981,61,0
986,62,0
991,63,0
996,64,0
1001,65,0
1006,66,0
1011,67,0
1016,68,0
1021,69,0
1026,70,0
1031,71,0
1036,72,0
1041,73,0
1046,74,0
1051,75,0
1056,77,0
1061,78,0
1066,79,0
1071,80,0
1076,81,0
1081,82,0
1086,83,0
1091,84,0
1096,85,0
1101,86,0
1106,87,0
1111,88,0
1116,89,0
1121,90,0
1126,91,0
1131,92,0
1136,93,0
1141,94,0
1146,95,0
1151,97,0
1156,97,0
1161,98,0
1166,99,0
1171,101,0
1176,102,0
1181,103,0
1186,104,0
1191,105,0
1196,106,0
1201,107,0
1206,108,0
1211,109,0
1216,110,0
1221,111,0
1226,111,0
1231,113,0
1236,114,0
1241,115,0
1246,116,0
1251,117,0
1256,118,0
1261,119,0
1266,120,0
1271,121,0
1276,122,0
1281,123,0
1286,124,0
1291,125,0
1296,126,0
1301,127,0
1306,128,0
1311,129,0
1316,129,0
1321,130,0
1326,131,0
1331,132,0
1336,133,0
1341,134,0
1346,135,0
1351,136,0
1356,137,0
1361,137,0
1366,138,0
1371,139,-1
1376,140,-1
1381,141,-1
1386,142,-1
1391,143,-1
1396,144,-1
1401,145,-1
1406,145,-1
1411,146,-1
1416,147,-1
1421,148,-1
1426,149,-1
1431,150,-1
1436,151,-1
1441,152,-1
1446,152,-1
1451,154,-1
1456,154,-1
1461,155,-1
1466,156,-1
1471,157,-1
1476,157,-1
1481,159,-1
1486,160,-1
1491,161,-2
1496,162,-2
1501,162,-2
1506,163,-2
1511,164,-2
1516,165,-2
1521,166,-2
1526,167,-2
1531,168,-2
1536,169,-2
1541,170,-2
1546,171,-2
1551,172,-2
1556,173,-2
1561,174,-2
1566,175,-2
1571,176,-2
1576,177,-2
1581,178,-2
1586,179,-2
1591,180,-2
1596,181,-2
1601,182,-2
1606,183,-2
1611,184,-2
1616,185,-2
1621,186,-2
1626,187,-2
1631,188,-2
1636,189,-2
1641,190,-2
1646,191,-2
1651,192,-3
1656,193,-3
1661,194,-3
1666,196,-3
1671,196,-3
1676,197,-3
1681,198,-3
1686,199,-3
1691,200,-3
1696,201,-3
1701,202,-3
1706,203,-3
1711,204,-3
1716,206,-3
1721,207,-3
1726,208,-3
1731,209,-3
1736,210,-3
1741,211,-3
1746,212,-4
1751,213,-4
1756,215,-4
1761,216,-4
1766,216,-4
1771,218,-4
1776,219,-4
1781,220,-4
1786,221,-4
1791,222,-4
1796,223,-4
1801,224,-4
1806,226,-4
1811,227,-4
1816,228,-4
1821,229,-4
1826,230,-4
1831,232,-4
1836,233,-5
1841,234,-5
1846,235,-5
1851,236,-5
1856,237,-5
1861,239,-5
1866,240,-5
1871,241,-5
1876,242,-5
1881,243,-5
1886,244,-5
1891,246,-5
1896,247,-5
1901,249,-5
1906,250,-5
1911,251,-5
1916,253,-5
1921,254,-5
1926,255,-5
1931,257,-5
1936,258,-5
1941,259,-5
1946,261,-5
1951,263,-6
1956,263,-6
1961,265,-6
1966,266,-6
1971,267,-6
1976,269,-6
1981,270,-6
1986,271,-6
1991,273,-6
1996,275,-6
2001,276,-6
2006,278,-6
2011,279,-6
2016,281,-6
2021,282,-6
2026,284,-6
2031,285,-6
2036,286,-6
2041,287,-6
2046,288,-6
2051,290,-6
2056,292,-6
2061,293,-6
2066,294,-6
2071,296,-6
2076,297,-6
2081,299,-6
2086,300,-6
2091,301,-6
2096,303,-6
2101,304,-6
2106,306,-6
2111,307,-6
2116,308,-6
2121,310,-6
2126,311,-6
2131,313,-7
2136,314,-7
2141,316,-7
2146,317,-7
2151,319,-7
2156,320,-7
2161,322,-7
2166,323,-7
2171,325,-7
2176,326,-7
2181,328,-7
2186,329,-7
2191,330,-7
2196,332,-7
2201,333,-7
2206,334,-7
2211,336,-8
2216,338,-8
2221,339,-8
2226,341,-8
2231,342,-8
2236,344,-8
2241,345,-8
2246,347,-8
2251,348,-8
2256,350,-8
2261,351,-8
2266,352,-9
2271,354,-9
2276,355,-9
2281,357,-9
2286,358,-9
2291,360,-9
2296,361,-9
2301,363,-10
2306,364,-10
2311,365,-10
2316,367,-10
2321,368,-10
2326,370,-10
2331,371,-10
2336,372,-10
2341,374,-10
2346,375,-11
2351,377,-11
2356,378,-11
2361,379,-11
2366,380,-11
2371,382,-11
2376,383,-11
2381,384,-11
2386,386,-12
2391,387,-12
2396,388,-12
2401,390,-12
2406,391,-12
2411,392,-12
2416,394,-12
2421,395,-12
2426,396,-13
2431,397,-13
