time,distance,gyro_angle
2181,582,-67
2186,584,-67
2191,586,-67
2196,587,-67
2201,590,-68
2206,592,-68
2211,593,-68
2216,595,-68
2221,596,-69
2226,598,-69
2231,600,-69
2236,602,-69
2241,604,-70
2246,606,-70
2251,608,-70
2256,610,-71
2261,612,-71
2266,613,-71
2271,615,-72
2276,617,-72
2281,619,-72
2286,621,-72
2291,623,-73
2296,624,-73
2301,626,-74
2306,628,-74
2311,631,-74
2316,632,-75
2321,634,-75
2326,636,-75
2331,638,-76
2336,639,-76
2341,641,-77
2346,643,-77
2351,645,-78
2356,647,-78
2361,648,-79
2366,650,-79
2371,652,-80
2376,654,-81
2381,656,-81
2386,658,-82
2391,660,-82
2396,661,-83
2401,663,-84
2406,664,-84
2411,666,-85
2416,668,-85
2421,670,-85
2426,672,-86
2431,674,-86
2436,676,-86
2441,677,-87
2446,679,-87
2451,681,-87
2456,683,-87
2461,684,-88
2466,686,-88
2471,688,-88
2476,690,-88
2481,692,-88
2486,693,-88
2491,695,-89
2496,698,-89
2501,699,-89
2506,701,-89
2511,703,-89
2516,704,-89
2521,706,-90
2526,708,-90
2531,710,-90
2536,712,-91
2541,714,-91
2546,716,-91
2551,718,-92
2556,720,-92
2561,722,-92
2566,724,-93
2571,726,-93
2576,728,-94
2581,730,-94
2586,732,-94
2591,734,-95
2596,736,-95
2601,738,-95
2606,740,-96
2611,742,-96
2616,745,-96
2621,747,-97
2626,748,-97
2631,750,-98
2636,752,-99
2642,754,-99
2647,758,-100
2652,759,-100
2657,761,-101
2662,763,-101
2667,765,-102
2672,767,-102
2677,769,-103
2682,770,-103
2687,772,-104
2692,774,-104
2697,776,-105
2702,778,-105
2707,780,-105
2712,782,-106
2717,784,-106
2722,786,-107
2727,788,-107
2732,790,-108
2737,792,-108
2742,794,-108
2747,796,-109
2752,798,-109
2757,800,-109
2762,802,-110
2767,804,-110
2772,806,-111
2777,809,-111
2782,811,-112
2787,813,-112
2792,815,-112
2797,817,-113
2802,819,-113
2807,821,-113
2812,823,-114
2817,825,-114
2822,827,-114
2827,830,-115
2832,832,-115
2837,834,-116
2842,836,-116
2847,837,-116
2852,839,-117
2857,841,-117
2862,843,-117
2867,845,-118
2872,848,-118
2877,850,-118
2882,852,-119
2887,854,-119
2892,856,-120
2897,858,-120
2902,860,-120
2907,861,-121
2912,864,-121
2917,866,-121
2922,868,-122
2927,870,-122
2932,872,-123
2937,875,-123
2942,877,-124
2947,879,-124
2952,881,-124
2957,883,-125
2962,885,-125
2967,887,-126
2972,890,-126
2977,892,-126
2982,894,-127
2987,896,-127
2992,898,-127
2997,900,-128
3002,902,-128
3007,904,-129
3012,906,-129
3017,908,-130
3022,910,-130
3027,912,-131
3032,914,-131
3037,916,-132
3042,918,-132
3047,920,-133
3052,922,-133
3057,924,-134
3062,925,-134
3067,927,-135
3072,929,-135
3077,931,-136
3082,933,-136
3087,936,-137
3092,937,-137
3097,940,-138
3102,942,-139
3107,944,-139
3112,946,-140
3117,947,-141
3122,949,-141
3127,952,-142
3132,954,-143
3137,956,-143
3142,958,-144
3147,960,-144
3152,962,-145
3157,964,-145
3162,966,-146
3167,968,-146
3172,969,-147
3177,971,-148
3182,973,-148
3187,975,-149
3192,978,-149
3197,980,-150
3202,981,-151
3207,983,-151
3212,985,-152
3217,986,-152
3222,989,-153
3227,990,-153
3232,992,-154
3237,994,-155
3242,996,-155
3247,997,-156
3252,999,-156
3257,1001,-157
3262,1003,-157
3267,1004,-158
3272,1007,-159
3277,1009,-159
3282,1011,-161
3287,1013,-161
3292,1014,-162
3297,1016,-162
3302,1019,-163
3307,1021,-164
3312,1023,-164
3317,1025,-165
3322,1027,-165
3327,1029,-166
3332,1031,-166
3337,1033,-167
3342,1034,-168
3347,1036,-168
3352,1038,-169
3357,1040,-169
3362,1041,-170
3367,1043,-171
3372,1045,-171
3377,1047,-172
3382,1049,-172
3387,1051,-173
3392,1053,-173
3397,1055,-174
3402,1056,-174
3407,1058,-175
3412,1060,-176
3417,1061,-176
3422,1063,-176
3427,1065,-177
3432,1067,-178
3437,1069,-178
3442,1071,-179
3447,1073,-179
3452,1075,179
3457,1077,179
3462,1078,178
3467,1080,178
3472,1082,177
3477,1084,177
3482,1086,176
3487,1087,176
3492,1089,175
3497,1091,175
3502,1093,174
3507,1095,174
3512,1097,173
3517,1099,173
3522,1100,172
3527,1102,172
3532,1104,171
3537,1106,171
3542,1108,170
3547,1109,170
3552,1111,169
3557,1113,169
3562,1115,168
3567,1116,168
3572,1118,167
3577,1120,167
3582,1121,166
3587,1123,166
3592,1124,165
3597,1126,165
3602,1128,165
3607,1129,164
3612,1131,164
3617,1133,163
3622,1135,162
3627,1136,162
3632,1138,161
3637,1140,160
3642,1142,160
3647,1144,159
3652,1145,159
3657,1147,159
3662,1149,158
3667,1151,158
3672,1152,157
3677,1154,157
3682,1156,156
3687,1158,156
3692,1160,155
3697,1162,155
3702,1164,154
3707,1166,154
3712,1167,153
3717,1169,152
3722,1171,152
3727,1173,152
3732,1175,151
3737,1177,151
3742,1179,150
3747,1180,149
3752,1182,149
3757,1184,149
3762,1186,148
3767,1187,147
3772,1188,147
3777,1190,146
3782,1192,146
3787,1194,145
3792,1196,144
3797,1197,144
3802,1199,143
3807,1201,143
3812,1202,142
3817,1204,142
3822,1206,141
3827,1207,141
3832,1209,140
3837,1211,140
3842,1212,140
3847,1214,139
3852,1216,139
3857,1217,138
3862,1219,138
3867,1221,137
3872,1223,137
3877,1225,137
3882,1226,136
3887,1228,136
3892,1230,135
3897,1231,135
3902,1232,135
3907,1235,134
3912,1236,134
3917,1237,133
3922,1240,133
3927,1241,133
3932,1243,133
3937,1245,132
3942,1245,132
3947,1248,132
3952,1249,131
3957,1250,131
3962,1252,130
3967,1253,130
3972,1254,130
3977,1255,130
3982,1257,129
3987,1257,129
3992,1259,129
3997,1261,128
4002,1262,128
4007,1263,128
4012,1264,128
4017,1266,127
4022,1267,127
4027,1268,127
4032,1269,127
4037,1270,126
4042,1271,126
4047,1272,126
4052,1273,126
4057,1274,126
4062,1275,125
4067,1276,125
4072,1277,125
4077,1277,125
4082,1278,125
4087,1279,125
4092,1280,124
4097,1281,124
4102,1282,124
4107,1283,124
4112,1283,124
4117,1284,124
4122,1285,124
4127,1286,123
4132,1286,123
4137,1287,123
4142,1288,123
4147,1289,122
4152,1289,122
4157,1290,122
4162,1291,122
4167,1291,122
4172,1292,122
4177,1292,122
4182,1293,121
4187,1293,121
4192,1294,121
4197,1294,121
4202,1295,121
4207,1295,121
4212,1295,121
4217,1296,121
4222,1296,121
4227,1297,121
4232,1297,121
4237,1297,120
4242,1298,120
4247,1298,120
4252,1298,120
4257,1298,120
4262,1298,120
4267,1298,120
4272,1298,120
4277,1299,120
4282,1299,120
4287,1299,120
4292,1299,120
4297,1299,120
4302,1299,120
4307,1299,120
4312,1299,120
4317,1299,120
4322,1299,120
4327,1299,120
4332,1299,120
4337,1299,120
4342,1299,120
4347,1299,120
4352,1299,120
4357,1299,120
4362,1299,120
4367,1299,120
4372,1299,120
4377,1299,120
4382,1299,120
4387,1299,120
4392,1299,120
4397,1299,120
4402,1299,120
4407,1299,120
4412,1299,120
4417,1299,120
4422,1299,120
4427,1299,120
4432,1299,120
4437,1299,120
4442,1299,120
4447,1299,120
4452,1299,120
4457,1299,120
4462,1299,120
4467,1299,120
4472,1299,120
4477,1299,120
4482,1299,120
4487,1299,120
4492,1299,120
4497,1299,120
4502,1299,120
4507,1299,120
4512,1299,120
4517,1299,120
4522,1299,120
4527,1299,120
4532,1299,120
4537,1299,120
4542,1299,120
4547,1299,120
4552,1299,120
4557,1299,120
4562,1299,120
4567,1299,120
4572,1299,120
4577,1299,120
4582,1299,120
4587,1299,120
4592,1299,120
4597,1299,120
4602,1299,120
4607,1299,120
4612,1299,120
4617,1299,120
4622,1299,120
4627,1299,120
4632,1299,120
