time,distance,gyro_angle
1260,-66,-76
1266,-66,-76
1272,-66,-76
1278,-66,-77
1284,-66,-77
1290,-67,-77
1296,-67,-78
1302,-67,-78
1308,-67,-78
1314,-68,-79
1320,-68,-79
1326,-68,-79
1332,-68,-79
1338,-68,-80
1344,-68,-80
1350,-68,-80
1356,-69,-81
1362,-69,-81
1368,-69,-81
1374,-69,-82
1380,-69,-82
1386,-69,-82
1392,-69,-83
1398,-69,-83
1404,-69,-83
1410,-69,-84
1416,-69,-84
1422,-69,-84
1428,-69,-85
1434,-68,-85
1440,-68,-85
1446,-67,-86
1452,-67,-86
1458,-67,-86
1464,-67,-86
1470,-66,-86
1476,-66,-87
1482,-66,-87
1488,-65,-87
1494,-65,-87
1500,-64,-87
1506,-63,-88
1512,-63,-88
1518,-63,-88
1524,-62,-88
1530,-62,-88
1536,-61,-88
1542,-61,-88
1548,-61,-88
1554,-60,-89
1560,-60,-89
1566,-60,-89
1572,-60,-89
1578,-59,-89
1584,-59,-89
1590,-58,-89
1596,-58,-89
1602,-58,-89
1608,-57,-89
1614,-57,-89
1620,-57,-89
1626,-56,-89
1632,-56,-89
1638,-56,-89
1644,-55,-89
1650,-54,-89
1656,-54,-89
1662,-54,-89
1668,-53,-89
1674,-52,-89
1680,-51,-89
1686,-51,-89
1692,-50,-89
1698,-50,-89
1704,-49,-89
1710,-48,-89
1716,-48,-89
1722,-47,-89
1728,-47,-89
1734,-46,-89
1740,-45,-89
1746,-45,-89
1752,-45,-89
1758,-44,-89
1764,-44,-89
1770,-43,-89
1776,-42,-89
1782,-42,-89
1788,-41,-89
1794,-41,-88
1800,-40,-88
1806,-39,-88
1812,-39,-88
1818,-38,-88
1824,-37,-88
1830,-36,-88
1836,-35,-88
1842,-35,-88
1848,-34,-88
1854,-33,-87
1860,-32,-87
1866,-32,-87
1872,-31,-87
1878,-30,-87
1884,-30,-87
1890,-29,-86
1896,-29,-86
1902,-28,-86
1908,-28,-86
1914,-28,-86
1920,-27,-86
1926,-27,-86
1932,-27,-86
1938,-26,-86
1944,-26,-86
1950,-25,-86
1956,-25,-86
1962,-25,-86
1968,-25,-86
1974,-24,-86
1980,-24,-86
1986,-23,-86
1992,-23,-86
1998,-23,-86
2004,-22,-86
2010,-22,-86
2016,-21,-86
2022,-21,-86
2028,-21,-86
2034,-20,-86
2040,-19,-86
2046,-19,-86
2052,-18,-86
2058,-18,-86
2064,-17,-86
2070,-16,-86
2076,-16,-86
2082,-16,-86
2088,-15,-85
2094,-15,-85
2100,-15,-85
2106,-15,-85
2112,-15,-85
2118,-14,-85
2124,-14,-85
2130,-14,-85
2136,-14,-84
2142,-14,-84
2148,-14,-84
2154,-14,-84
2160,-14,-84
2166,-14,-83
2172,-14,-83
2178,-14,-83
2184,-13,-83
2190,-13,-82
2196,-13,-82
2202,-13,-82
2208,-13,-81
2214,-12,-81
2220,-12,-80
2227,-11,-80
2233,-11,-80
2239,-11,-79
2245,-10,-79
2251,-9,-78
2257,-8,-78
2263,-8,-77
2269,-7,-76
2275,-6,-76
2281,-6,-76
2287,-5,-75
2293,-5,-74
2299,-4,-74
2305,-4,-73
2312,-3,-73
2318,-3,-72
2324,-2,-71
2330,-1,-71
2336,-1,-70
2342,0,-70
2348,0,-69
2354,0,-68
2360,1,-67
2366,2,-67
2372,3,-66
2378,3,-65
2384,4,-65
2391,5,-64
2398,6,-63
2404,6,-63
2411,8,-62
2417,8,-61
2423,9,-61
2429,9,-60
2435,11,-60
2442,12,-58
2449,11,-58
2455,13,-57
2462,13,-56
2468,14,-55
2474,14,-55
2481,15,-54
2487,16,-53
2493,16,-53
2500,17,-51
2507,18,-51
2513,18,-50
2519,19,-50
2526,20,-49
2533,21,-48
2539,21,-48
2546,22,-47
2552,22,-46
2558,22,-46
2564,23,-45
2571,24,-44
2577,24,-44
2584,25,-43
2591,26,-42
2597,26,-42
2604,27,-41
2611,27,-41
2618,28,-40
2625,29,-39
2632,30,-39
2638,30,-38
2645,31,-38
2652,32,-37
2658,33,-37
2665,34,-36
2672,34,-35
2678,35,-35
2685,36,-34
2692,36,-34
2699,36,-33
2706,37,-33
2713,37,-33
2720,38,-32
2727,39,-32
2734,39,-31
2741,40,-31
2747,40,-31
2754,40,-30
2761,41,-30
2768,42,-29
2775,42,-28
2782,43,-28
2789,43,-27
2796,44,-27
2803,44,-26
2810,45,-26
2817,46,-25
2824,46,-24
2831,47,-24
2838,48,-23
2845,48,-23
2852,49,-22
2859,49,-21
2866,51,-21
2873,51,-20
2880,52,-20
2887,53,-19
2894,53,-18
2901,54,-18
2908,55,-17
2915,56,-17
2922,57,-17
2929,57,-16
2936,58,-16
2943,59,-15
2950,60,-15
2957,61,-14
2964,62,-14
2971,62,-14
2978,63,-13
2985,64,-13
2992,64,-12
2999,65,-12
3006,66,-11
3013,66,-11
3020,67,-11
3027,68,-10
3034,68,-10
3041,69,-9
3047,70,-9
3053,70,-9
3059,71,-9
3065,71,-8
3071,72,-8
3077,72,-8
3083,73,-8
3089,73,-7
3095,74,-7
3101,74,-7
3107,75,-7
3113,75,-6
3119,76,-6
3125,77,-6
3131,77,-6
3138,77,-6
3145,78,-5
3152,79,-5
3159,79,-5
3166,80,-5
3173,81,-5
3180,82,-4
3187,82,-4
3194,83,-4
3201,83,-4
3208,84,-4
3215,85,-3
3222,85,-3
3229,85,-3
3236,86,-3
3243,86,-2
3250,87,-2
3257,88,-2
3264,88,-1
3271,88,-1
3278,88,-1
3285,89,-1
3292,89,-27
3299,89,-24
3306,90,-22
3313,90,1
3320,91,1
3327,91,1
3334,91,1
3341,92,1
3348,92,2
3355,93,2
3362,93,2
3369,93,2
3376,93,2
3383,94,2
3390,94,2
3397,94,2
3404,94,2
3411,94,2
3418,94,2
3425,95,2
3432,95,2
3439,95,2
3446,95,2
3453,95,2
3460,95,2
3467,95,2
3474,95,2
3481,95,2
3488,95,3
3495,95,3
3502,95,3
3509,95,3
3516,95,3
3523,95,3
3530,96,3
3537,96,3
3544,96,3
3551,96,4
3558,96,4
3565,96,4
3572,96,4
3579,97,4
3586,97,4
3593,97,4
3600,97,4
3607,97,4
3614,97,4
3621,97,4
3628,97,4
3635,97,4
3642,97,4
3649,97,4
3656,97,4
3663,97,4
3670,97,4
3677,97,5
3684,97,5
3691,97,5
3698,97,5
3705,97,5
3712,97,5
3719,97,5
3726,97,5
3733,97,5
3740,97,5
3747,97,5
3754,97,5
3761,97,5
3768,97,5
3775,97,5
3782,97,5
3789,97,5
3796,97,5
3803,97,5
3810,97,5
3817,97,5
3824,97,5
3831,97,5
3838,97,5
3845,97,5
3852,97,5
3859,97,5
3866,97,5
3873,97,5
3880,97,5
3887,97,5
3894,97,5
3901,97,5
3908,97,5
3915,97,5
3922,97,5
3929,97,5
3936,97,5
3943,97,5
3950,97,5
3957,97,5
3964,97,5
3971,97,5
3978,97,5
3985,97,5
3992,97,5
3999,97,5
4006,97,5
4013,97,5
4020,97,5
4027,97,5
4034,97,5
4041,97,5
4048,97,5
4055,97,5
4062,97,5
4069,97,5
4076,97,5
4083,97,5
4090,97,5
4097,97,5
4104,97,5
4111,97,5
4118,97,5
4125,97,5
4132,97,5
4139,97,5
4146,97,5
4153,97,5
4160,97,5
4167,97,5
4174,97,5
4181,97,5
4188,97,5
4195,97,5
4202,97,5
4209,97,5
4216,97,5
4223,97,5
4230,97,5
4237,97,5
4244,97,5
4251,97,5
4258,97,5
4265,97,5
4272,97,5
4279,97,5
4286,97,5
4293,97,5
4300,97,5
4307,97,5
4314,97,5
4321,97,5
4328,97,5
4335,97,5
4342,97,5
4349,97,5
4356,97,5
4363,97,5
4370,97,5
4377,97,5
4384,97,5
4391,97,5
4398,97,5
4405,97,5
4412,97,5
4419,97,5
4426,97,5
