time,distance,gyro_angle
1,0,0
1,0,0
6,0,0
11,0,0
16,0,0
21,0,0
26,0,0
31,0,0
36,0,0
41,0,0
46,0,0
51,0,0
56,0,0
61,0,0
66,0,0
71,0,0
76,0,0
81,0,0
86,0,0
91,0,0
96,0,0
101,0,0
106,0,0
111,0,0
116,0,0
121,0,0
126,0,0
131,0,0
136,0,0
141,0,0
146,0,0
151,0,0
156,0,0
161,0,0
166,0,0
171,0,0
176,0,0
181,0,0
186,0,0
191,0,0
196,0,0
201,0,0
206,0,0
211,0,0
216,0,0
221,0,0
226,0,0
231,0,0
236,0,0
241,0,0
246,0,0
251,0,0
256,0,0
261,0,0
266,0,0
271,0,0
276,0,0
281,0,0
286,0,0
291,0,0
296,0,0
301,0,0
306,0,0
311,0,0
316,0,0
321,0,0
326,0,0
331,0,0
336,0,0
341,0,0
346,0,0
351,0,0
356,0,0
361,0,0
366,0,0
371,0,0
376,0,0
381,0,0
386,0,0
391,0,0
396,0,0
401,0,0
406,0,0
411,0,0
416,0,0
421,0,0
426,0,0
431,0,0
436,0,0
441,0,0
446,0,0
451,0,0
456,0,0
461,0,0
466,0,0
471,0,0
476,0,0
481,0,0
486,0,0
491,0,0
496,0,0
501,0,0
506,0,0
511,0,0
516,0,0
521,0,0
526,0,0
531,0,0
536,0,0
541,0,0
546,0,0
551,0,0
556,0,0
561,0,0
566,0,0
571,0,0
576,0,0
581,0,0
586,0,0
591,0,0
596,0,0
601,0,0
606,0,0
611,0,0
616,0,0
621,0,0
626,0,0
631,0,0
636,0,0
641,0,0
646,0,0
651,0,0
656,0,0
661,0,0
666,0,0
671,0,0
676,0,0
681,0,0
686,0,0
691,0,0
696,0,0
701,0,0
706,0,0
711,0,0
716,0,0
721,0,0
726,0,0
731,0,0
736,0,0
741,0,0
746,0,0
751,0,0
756,0,0
761,0,0
766,0,0
771,0,0
776,0,0
781,0,0
786,0,0
791,0,0
796,0,0
801,0,0
806,0,0
811,0,0
816,0,0
821,0,0
826,0,0
831,0,0
836,0,0
841,0,0
846,0,0
851,0,0
856,0,0
861,0,0
866,0,0
871,0,0
876,0,0
881,0,0
886,0,0
891,0,0
896,0,0
901,0,0
906,0,0
911,0,0
916,0,0
921,0,0
926,0,0
931,0,0
936,0,0
941,0,0
946,0,0
951,0,0
956,0,0
961,0,0
966,0,0
971,0,0
976,0,0
981,0,0
986,0,0
991,0,0
996,0,0
1001,0,0
1006,0,0
1011,0,0
1016,0,0
1021,0,0
1026,0,0
1031,0,0
1036,0,0
1041,0,0
1046,0,0
1051,0,0
1056,0,0
1061,0,0
1066,0,0
1071,0,0
1076,0,0
1081,0,0
1086,0,0
1091,0,0
1096,0,0
1101,0,0
1106,0,0
1111,0,0
1116,0,0
1121,0,0
1126,0,0
1131,0,0
1136,0,0
1141,0,0
1146,0,0
1151,0,0
1156,0,0
1161,0,0
1166,0,0
1171,0,0
1176,0,0
1181,0,0
1186,0,0
1191,0,0
1196,0,0
1201,0,0
1206,0,0
1211,0,0
1216,0,0
1221,0,0
1226,0,0
1231,0,0
1236,0,0
1241,0,0
1246,0,0
1251,0,0
1256,0,0
1261,0,0
1266,0,0
1271,0,0
1276,0,0
1281,0,0
1286,0,0
1291,0,0
1296,0,0
1301,0,0
1306,0,0
1311,0,0
1316,0,0
1321,0,0
1326,0,0
1331,0,0
1336,0,0
1341,0,0
1346,0,0
1351,0,0
1356,0,0
1361,0,0
1366,0,0
1371,0,0
1376,0,0
1381,0,0
1386,0,0
1391,0,0
1396,0,0
1401,0,0
1406,0,0
1411,0,0
1416,0,0
1421,0,0
1426,0,0
1431,0,0
1436,0,0
1441,0,0
1446,0,0
1451,0,0
1456,0,0
1461,0,0
1466,0,0
1471,0,0
1476,0,0
1481,0,0
1486,0,0
1491,0,0
1496,0,0
1501,0,0
1506,0,0
1511,0,0
1516,0,0
1521,0,0
1526,0,0
1531,0,0
1536,0,0
1541,0,0
1546,0,0
1551,0,0
1556,0,0
1561,0,0
1566,0,0
1571,0,0
1576,0,0
1581,0,0
1586,0,0
1591,0,0
1596,0,0
1601,0,0
1606,0,0
1611,0,0
1616,0,0
1621,0,0
1626,0,0
1631,0,0
1636,0,0
1641,0,0
1646,0,0
1651,0,0
1656,0,0
1661,0,0
1666,0,0
1671,-1,0
1676,-1,0
1681,-1,0
1686,0,0
1691,-1,0
1696,-1,0
1701,-1,0
1706,-1,0
1711,-1,0
1716,-1,0
1721,-1,0
1726,-1,0
1731,-1,0
1736,-1,0
1741,-1,0
1746,-1,0
1751,-1,0
1756,-1,0
1761,-1,0
1766,-1,0
1771,-1,0
1776,-1,0
1781,-1,0
1786,-1,0
1791,-1,0
1796,-1,0
1801,-1,0
1806,-1,0
1811,-1,0
1816,-1,0
1821,-1,0
1826,-1,0
1831,-1,0
1836,-1,0
1841,-1,0
1846,-1,0
1851,-1,0
1856,-1,0
1861,-1,0
1866,-1,0
1871,-1,0
1876,-1,0
1881,-1,0
1886,-1,0
1891,-1,0
1896,-1,0
1901,-1,0
1906,-1,0
1911,-1,0
1916,-1,0
1921,-1,0
1926,-1,0
1931,-1,0
1936,-1,0
1941,-1,0
1946,-1,0
1951,-1,0
1956,-1,0
1961,-1,0
1966,-1,0
1971,-1,0
1976,-1,0
1981,-1,0
1986,-1,0
1991,-1,0
1996,-1,0
2001,-1,0
2006,-1,0
2011,-1,0
2016,-1,0
2021,-1,0
2026,-1,0
2031,-1,0
2036,-1,0
2041,-1,0
2046,-1,0
2051,-1,0
2056,-1,0
2061,-1,0
2066,-1,0
2071,-1,0
2076,-1,0
2081,-1,0
2086,-1,0
2091,-1,0
2096,-1,0
2101,-1,0
2106,-1,0
2111,-1,0
2116,-1,0
2121,-1,0
2126,0,0
2131,0,0
2136,0,0
2141,0,0
2146,0,0
2151,0,0
2156,0,0
2161,0,0
2166,0,0
2171,0,0
2176,0,0
2181,0,0
2186,0,0
2191,0,0
2196,0,0
2201,0,0
2206,0,0
2211,0,0
2216,0,1
2221,0,1
2226,0,1
2231,0,1
2236,0,1
2241,0,1
2246,0,1
2251,0,1
2256,0,1
2261,0,1
2266,0,1
2271,0,1
2276,0,1
2281,1,1
2286,1,1
2291,1,1
2296,1,1
2301,1,1
2306,1,2
2311,1,2
2316,1,2
2321,1,2
2326,1,2
2331,1,2
2336,1,2
2341,2,2
2346,2,2
2351,2,2
2356,2,2
2361,2,3
2366,2,3
2371,2,3
2376,3,3
2381,3,3
2386,3,3
2391,3,3
2396,3,3
2401,3,3
2406,4,4
2411,4,4
2416,4,4
2421,5,4
2426,5,4
2431,5,5
2436,6,5
2441,6,5
2446,6,5
2451,6,5
2456,7,5
2461,7,6
2466,7,6
2471,7,6
2476,7,6
2481,8,6
2486,8,7
2491,8,7
2496,8,7
2501,8,7
2506,8,8
2511,8,8
2516,8,8
2521,8,8
2526,9,8
2531,8,9
2536,9,9
2541,9,9
2546,9,9
2551,9,9
2556,9,10
2561,9,10
2566,9,10
2571,10,10
2576,10,11
2581,10,11
2586,10,11
2591,11,11
2596,10,12
2601,11,12
2606,11,12
2611,11,13
2616,11,13
2621,12,13
2626,12,13
2631,13,14
2636,13,14
2641,13,14
2646,14,15
2651,14,15
2656,15,15
2661,15,15
2666,16,16
2671,16,16
2676,17,16
2681,17,17
2686,18,17
2691,18,17
2696,19,18
2701,19,18
2706,20,18
2711,20,18
2716,20,19
2721,21,19
2726,21,19
2731,21,20
2736,21,20
2741,22,20
2746,22,21
2751,22,21
2756,22,21
2761,22,22
2766,23,22
2771,23,22
2776,23,22
2781,23,23
2786,23,23
2791,24,23
2796,24,24
2801,24,24
2806,24,25
2811,24,25
2816,25,25
2821,25,26
2826,26,26
2831,26,26
2836,26,27
2841,27,27
2846,27,27
2851,27,28
2856,28,28
2861,28,28
2866,28,29
2871,29,29
2876,29,30
2881,30,30
2886,30,30
2891,30,31
2896,31,31
2901,31,31
2906,32,32
2911,32,32
2916,32,32
2921,33,33
2926,33,33
2931,34,34
2936,34,34
2941,34,34
2946,35,35
2951,35,35
2956,35,35
2961,36,36
2966,36,36
2971,37,36
2976,37,37
2981,37,37
2986,38,37
2991,38,38
2996,38,38
3001,38,38
3006,39,39
3011,39,39
3016,39,39
3021,40,39
3026,40,40
3031,40,40
3036,41,40
3041,41,41
3046,41,41
3051,41,41
3056,42,41
3061,42,42
3066,42,42
3071,43,42
3076,43,43
3081,43,43
3086,44,43
3091,44,44
3096,44,44
3101,44,44
3106,45,44
3111,45,45
3116,46,45
3121,46,45
3126,46,46
3131,47,46
3136,47,46
3141,48,46
3146,48,47
3151,48,47
3156,48,47
3161,49,48
3166,49,48
3171,50,48
3176,50,48
3181,50,49
3186,50,49
3191,51,49
3196,51,50
3201,51,50
3206,52,50
3211,52,51
3216,52,51
3221,52,51
3226,52,51
3231,53,52
3236,53,52
3241,53,52
3246,53,53
3251,53,53
3256,54,53
3261,54,54
3266,54,54
3271,54,54
3276,54,54
3281,55,55
3286,55,55
3291,55,55
3296,55,56
3301,55,56
3306,56,56
3311,56,57
3316,56,57
3321,56,57
3326,57,58
3331,57,58
3336,57,58
3341,58,58
3346,58,59
3351,58,59
3356,58,59
3361,59,60
3366,60,60
3371,60,61
3376,60,61
3381,61,61
3386,61,61
3391,62,62
3396,62,62
3401,63,62
3406,63,63
3411,63,63
3416,64,63
3421,64,64
3426,65,64
3431,65,64
3436,65,65
3441,66,65
3446,66,65
3451,66,66
3456,67,66
3461,67,66
3466,67,67
3471,68,67
3476,68,67
3481,68,67
3486,68,68
3491,69,68
3496,69,68
3501,69,69
3506,69,69
3511,71,69
3516,70,70
3521,70,70
3526,70,70
3531,71,71
3536,71,71
3541,72,71
3546,72,72
3551,72,72
3556,73,72
3561,73,73
3566,73,73
3571,74,73
3576,74,74
3581,74,74
3586,74,74
3591,75,75
3596,75,75
3601,76,75
3606,75,76
3611,76,76
3616,77,76
3621,77,77
3626,77,77
3631,77,77
3636,78,78
3641,78,78
3646,80,78
3651,80,79
3656,79,79
3661,81,80
3666,82,80
3671,81,80
3676,81,81
3681,83,81
3686,82,81
3691,83,81
3696,84,82
3701,83,82
3706,84,82
3711,85,83
3716,84,83
3721,84,83
3726,85,84
3731,85,84
3736,85,84
3741,86,84
3746,85,85
3751,86,85
3756,87,85
3761,86,85
3766,86,85
3771,87,86
3776,87,86
3781,87,86
3786,88,86
3791,88,87
3796,88,87
3801,88,87
3806,88,87
3811,88,88
3816,89,88
3821,89,88
3826,89,88
3831,90,89
3836,89,89
3841,89,89
3846,91,89
3851,90,90
3856,91,90
3861,91,90
3866,91,90
3871,91,91
3876,92,91
3881,92,91
3886,93,92
3891,94,92
3896,93,92
3901,95,92
3906,95,93
3911,94,93
3916,96,93
3921,96,94
3926,97,94
3931,96,94
3936,98,95
3941,98,95
3946,98,95
3951,99,96
3956,99,96
3961,100,96
3966,100,97
3971,101,97
3976,101,97
3981,101,98
3986,101,98
3991,102,98
3996,102,99
4001,102,99
4006,103,100
4011,103,100
4016,103,100
4021,103,101
4026,104,101
4031,104,101
4036,104,102
4041,105,102
4046,105,102
4051,105,103
4056,105,103
4061,106,104
4066,106,104
4071,106,104
4076,107,105
4081,107,105
4086,107,105
4091,107,106
4096,108,106
4101,108,107
4106,108,107
4111,109,107
4116,109,108
4121,110,108
4126,109,108
4131,110,109
4136,110,109
4141,111,109
4146,111,110
4151,112,110
4156,112,110
4161,113,111
4166,113,111
4171,114,112
4176,114,112
4181,115,112
4186,115,113
4191,116,113
4196,116,114
4201,117,114
4206,117,114
4211,118,115
4216,118,115
4221,119,116
4226,119,116
4231,119,117
4236,120,117
4241,120,117
4246,120,118
4251,121,118
4256,121,119
4261,122,119
4266,122,120
4271,122,120
4276,123,121
4281,124,121
4286,124,122
4291,124,122
4296,125,122
4301,125,123
4306,126,123
4311,126,124
4316,126,124
4321,127,125
4326,127,125
4331,128,126
4336,129,127
4341,129,127
4346,130,127
4351,130,128
4356,131,128
4361,132,129
4366,132,130
4371,132,130
4376,133,131
4381,133,131
4386,134,131
4391,135,132
4396,135,132
4401,136,133
4406,136,134
4411,136,134
4416,137,135
4421,138,135
4426,138,136
4431,139,137
4436,139,137
4441,139,138
4446,140,138
4451,140,139
4456,140,139
4461,141,140
4466,141,140
4471,142,141
4476,142,141
4481,142,142
4486,143,142
4491,143,143
4496,144,143
4501,144,144
4506,145,145
4511,145,145
4516,146,146
4521,146,146
4526,147,147
