time,distance,gyro_angle
2546,445,4
2551,446,3
2556,448,3
2561,449,3
2566,451,3
2571,452,4
2576,453,4
2581,455,4
2586,456,4
2591,458,4
2596,459,4
2601,460,4
2606,461,4
2611,463,4
2616,464,4
2621,466,4
2626,466,4
2631,467,4
2636,470,4
2642,471,4
2648,472,4
2653,473,4
2658,474,4
2663,476,4
2668,477,4
2673,479,4
2678,480,4
2683,482,4
2688,483,4
2693,484,5
2698,484,5
2703,486,5
2708,486,5
2713,488,5
2718,490,5
2723,491,5
2728,492,4
2733,493,4
2738,494,4
2743,495,4
2748,497,4
2753,498,4
2758,499,4
2763,500,4
2768,501,4
2773,502,4
2778,504,4
2783,504,4
2788,506,4
2793,506,4
2798,507,4
2803,508,4
2808,510,4
2813,511,4
2818,512,4
2823,513,4
2828,514,4
2833,515,4
2838,517,4
2843,518,4
2848,519,4
2853,520,4
2858,522,4
2863,523,4
2868,525,4
2873,526,4
2878,526,4
2883,528,4
2888,529,4
2893,531,4
2898,532,4
2903,533,4
2908,535,4
2913,536,4
2918,538,4
2923,539,4
2928,540,4
2933,542,4
2938,543,4
2943,544,4
2948,546,4
2953,547,4
2958,549,4
2963,550,4
2968,551,4
2973,553,4
2978,554,4
2983,556,4
2988,557,4
2993,559,4
2998,561,4
3003,562,4
3008,564,4
3013,565,4
3018,567,4
3023,568,4
3028,570,4
3033,571,4
3038,572,4
3043,574,4
3048,575,4
3053,577,4
3058,578,4
3063,580,4
3068,581,4
3073,582,4
3078,584,4
3083,585,5
3088,587,5
3093,588,5
3098,590,5
3103,591,5
3108,592,5
3113,594,5
3118,595,5
3123,596,5
3128,597,5
3133,599,5
3138,601,5
3143,602,5
3148,603,5
3153,605,5
3158,606,5
3163,608,5
3168,609,5
3173,611,5
3178,613,5
3183,614,5
3188,616,5
3193,617,5
3198,618,5
3203,620,5
3208,622,5
3213,623,5
3218,625,5
3223,627,5
3228,628,5
3233,630,5
3238,631,5
3243,633,5
3248,635,5
3253,636,5
3258,638,5
3263,639,5
3268,641,5
3273,643,5
3278,645,5
3283,646,5
3288,648,5
3293,650,5
3298,651,5
3303,653,5
3308,655,5
3313,657,5
3318,658,5
3323,659,5
3328,661,5
3333,663,5
3338,664,5
3343,665,5
3348,667,5
3353,669,5
3358,670,5
3363,671,5
3368,673,5
3373,675,5
3378,676,5
3383,677,5
3388,679,5
3393,680,5
3398,681,5
3403,682,5
3408,684,5
3413,685,5
3418,686,5
3423,688,5
3428,689,5
3433,690,5
3438,692,5
3443,693,5
3448,694,5
3453,696,5
3458,697,5
3463,699,5
3468,700,5
3473,702,5
3478,703,6
3483,704,6
3488,705,6
3493,707,6
3498,708,6
3503,710,6
3508,711,6
3513,712,6
3518,714,6
3523,715,6
3528,717,6
3533,718,6
3538,719,6
3543,721,6
3548,722,6
3553,724,6
3558,725,6
3563,726,6
3568,728,6
3573,729,6
3578,731,6
3583,732,6
3588,734,5
3593,735,5
3598,736,5
3603,738,5
3608,739,5
3613,741,5
3618,742,5
3623,743,5
3628,745,5
3633,746,5
3638,747,5
3643,748,5
3648,749,5
3653,751,5
3658,752,5
3663,753,5
3668,754,5
3673,755,5
3678,757,5
3683,758,5
3688,759,5
3693,760,5
3698,761,5
3703,762,5
3708,763,5
3713,765,5
3718,766,5
3723,767,5
3728,768,5
3733,769,5
3738,770,5
3743,770,5
3748,772,5
3753,773,5
3758,774,5
3763,775,5
3768,776,5
3773,777,5
3778,779,5
3783,780,5
3788,780,5
3793,782,5
3798,783,5
3803,784,5
3808,785,5
3813,786,5
3818,787,5
3823,788,5
3828,789,5
3833,791,5
3838,792,5
3843,792,5
3848,793,5
3853,794,5
3858,795,5
3863,796,5
3868,798,5
3873,799,5
3878,800,5
3883,801,5
3888,802,5
3893,803,5
3898,804,5
3903,805,5
3908,806,5
3913,807,5
3918,808,5
3923,809,5
3928,811,5
3933,812,5
3938,813,5
3943,814,5
3948,815,5
3953,816,5
3958,817,5
3963,818,5
3968,819,5
3973,821,5
3978,822,5
3983,823,5
3988,824,5
3993,825,5
3998,827,5
4003,828,5
4008,829,5
4013,830,5
4018,831,5
4023,832,5
4028,833,5
4033,834,5
4038,835,5
4043,836,5
4048,837,5
4053,838,5
4058,839,5
4063,840,5
4068,841,5
4073,842,5
4078,843,5
4083,844,5
4088,845,5
4093,846,5
4098,847,5
4103,848,5
4108,848,5
4113,850,5
4118,850,5
4123,852,5
4128,852,5
4133,853,5
4138,854,5
4143,855,5
4148,856,5
4153,856,5
4158,857,5
4163,858,4
4168,859,4
4173,860,4
4178,861,4
4183,861,4
4188,862,4
4193,863,4
4198,864,4
4203,865,4
4208,866,4
4213,867,4
4218,868,4
4223,869,4
4228,869,4
4233,870,4
4238,871,4
4243,872,4
4248,873,4
4253,874,4
4258,875,4
4263,876,4
4268,877,4
4273,878,4
4278,879,4
4283,880,4
4288,880,4
4293,881,4
4298,882,4
4303,883,5
4308,884,5
4313,885,5
4318,886,5
4323,887,5
4328,888,5
4333,889,5
4338,890,5
4343,891,5
4348,892,5
4353,893,5
4358,894,5
4363,895,5
4368,896,5
4373,897,5
4378,898,5
4383,899,5
4388,900,5
4393,901,5
4398,902,5
4403,903,5
4408,904,5
4413,905,5
4418,906,5
4423,907,5
4428,909,5
4433,910,5
4438,911,5
4443,912,5
4448,913,5
4453,914,5
4458,915,5
4463,916,5
4468,918,5
4473,919,5
4478,920,5
4483,921,5
4488,922,5
4493,923,5
4498,924,5
4503,925,5
4508,926,5
4513,927,5
4518,928,5
4523,929,5
4528,930,5
4533,931,5
4538,932,5
4543,933,5
4548,935,5
4553,935,5
4558,936,5
4563,937,5
4568,938,5
4573,940,5
4578,941,5
4583,942,5
4588,943,5
4593,944,5
4598,945,5
4603,945,5
4608,946,5
4613,947,5
4618,948,5
4623,949,5
4628,950,5
4633,951,5
4638,952,5
4643,953,5
4648,954,5
4653,956,5
4658,956,5
4663,957,5
4668,958,5
4673,959,5
4678,960,5
4683,961,5
4688,962,5
4693,963,5
4698,964,5
4703,965,5
4708,966,5
4713,967,5
4718,968,5
4723,969,5
4728,970,5
4733,971,5
4738,972,5
4743,972,5
4748,973,5
4753,975,5
4758,976,5
4763,977,5
4768,978,5
4773,978,5
4778,979,5
4783,980,5
4788,981,5
4793,982,5
4798,983,5
4803,984,5
4808,985,5
4813,986,5
4818,987,5
4823,988,5
4828,989,5
4833,990,5
4838,991,5
4843,992,5
4848,993,5
4853,994,5
4858,995,5
4863,996,5
4868,997,5
4873,998,5
4878,999,5
4883,1000,5
4888,1001,5
4893,1002,5
4898,1003,5
4903,1004,5
4908,1006,5
4913,1007,5
4918,1008,5
4923,1009,5
4928,1010,5
4933,1011,5
4938,1012,5
4943,1012,5
4948,1013,5
4953,1014,5
4958,1015,5
4963,1017,5
4968,1017,5
4973,1018,5
4978,1019,5
4983,1020,5
4988,1021,5
4993,1022,5
4998,1023,5
5003,1024,5
5008,1025,5
5013,1026,5
5018,1027,5
5023,1028,5
5028,1029,5
5033,1030,5
5038,1030,5
5043,1031,5
5048,1032,6
5053,1033,6
5058,1034,6
5063,1034,6
5068,1036,6
5073,1037,6
5078,1037,6
5083,1038,6
5088,1039,6
5093,1040,6
5098,1041,6
5103,1042,6
5108,1043,6
5113,1044,6
5118,1045,6
5124,1045,6
5129,1046,6
5134,1048,6
5139,1048,6
5144,1050,6
5149,1051,6
5154,1051,6
5159,1052,6
5164,1054,6
5169,1054,6
5174,1055,6
5179,1056,6
5184,1057,6
5189,1058,6
5194,1059,6
5199,1060,6
5204,1060,6
5209,1062,6
5214,1063,6
5219,1063,6
5224,1064,6
5229,1065,6
5234,1066,6
5239,1067,6
5244,1068,6
5249,1069,6
5254,1070,6
5259,1071,6
5264,1072,6
5269,1073,6
5274,1073,6
5279,1074,6
5286,1075,6
5291,1077,6
5296,1078,6
5301,1078,6
5306,1079,6
5311,1080,6
5316,1081,6
5321,1082,6
5326,1083,6
5331,1084,6
5336,1084,6
5341,1085,6
5346,1086,6
5351,1087,6
5356,1088,6
5361,1089,6
5366,1090,6
5371,1091,6
5376,1092,6
5381,1093,6
5386,1093,6
5391,1094,6
5396,1095,6
5401,1096,6
5406,1097,6
5411,1098,6
5416,1099,6
5421,1099,6
5426,1100,6
5431,1101,6
5436,1102,6
5441,1102,6
5446,1103,6
5451,1104,6
5456,1105,6
5461,1106,6
5466,1107,6
5471,1108,6
5476,1108,6
5481,1109,6
5486,1110,6
5491,1111,6
5496,1112,6
5501,1113,6
5506,1114,6
5511,1114,6
5516,1115,6
5521,1116,6
5526,1117,6
5531,1118,6
5536,1118,6
5541,1119,6
5546,1120,6
5551,1121,6
5556,1122,6
5561,1122,6
5566,1123,6
5571,1124,6
5576,1125,6
5581,1126,6
5586,1127,6
5591,1127,6
5596,1128,6
5601,1129,6
5606,1130,6
5611,1131,6
5616,1132,6
5621,1133,6
5626,1134,6
5631,1134,6
5636,1135,6
5641,1136,6
5646,1137,6
5651,1138,6
5656,1139,6
5661,1139,6
5666,1140,6
5671,1141,6
5676,1142,6
5681,1143,6
5686,1144,6
5691,1144,6
5696,1145,6
5701,1146,6
5706,1147,6
5711,1147,6
5716,1148,6
5721,1149,6
5726,1150,6
5731,1150,6
5736,1151,6
5741,1152,6
5746,1153,6
5751,1154,6
5756,1155,6
5761,1155,6
5766,1156,6
5771,1157,6
5776,1158,6
5781,1159,6
5786,1159,6
5791,1160,6
5796,1161,6
5801,1162,6
5806,1163,6
5811,1164,6
5816,1165,6
5821,1166,6
5826,1166,6
5831,1167,6
5836,1168,5
5841,1169,5
5846,1170,5
5851,1170,5
5856,1171,5
5861,1172,5
5866,1173,5
5871,1174,5
5876,1175,5
5881,1176,5
5886,1176,5
5891,1178,5
5896,1178,5
5901,1179,5
5906,1180,5
5911,1181,5
5916,1182,5
5921,1182,5
5926,1183,5
5931,1184,5
5936,1185,5
5941,1186,5
5946,1187,5
5951,1187,5
5956,1188,5
5961,1189,5
5966,1189,5
5971,1190,5
5976,1191,5
5981,1192,5
5986,1192,5
5991,1193,5
5996,1194,5
6001,1195,5
6006,1195,5
6011,1196,5
6016,1197,5
6021,1198,5
6026,1199,5
6031,1199,5
6036,1200,5
6041,1200,5
6046,1201,5
6051,1202,5
6056,1203,5
6061,1203,5
6066,1204,5
6071,1205,5
6076,1206,5
6081,1206,5
6086,1207,5
6091,1207,5
6096,1208,5
6101,1209,5
6106,1209,5
6111,1210,5
6116,1210,5
6121,1211,5
6126,1212,5
6131,1212,5
6136,1213,5
6141,1214,5
6146,1214,5
6151,1215,5
6156,1216,5
6161,1216,5
6166,1217,5
6171,1218,5
6176,1218,5
6181,1219,5
6186,1220,5
6191,1221,5
6196,1221,5
6201,1222,5
6206,1223,5
6211,1223,5
6216,1224,5
6221,1225,5
6226,1225,5
6231,1226,5
6236,1227,5
6241,1228,5
6246,1228,5
6251,1229,5
6256,1230,5
6261,1230,5
6266,1231,5
6271,1232,5
6276,1232,5
6281,1233,5
6286,1234,5
6291,1234,5
6296,1235,5
6301,1236,5
6306,1237,5
6311,1238,4
6316,1238,4
6321,1239,4
6326,1240,4
6331,1240,4
6336,1241,4
6341,1241,4
6346,1242,4
6351,1243,4
6356,1244,4
6361,1244,4
6366,1245,4
6371,1245,4
6376,1246,4
6381,1247,4
6386,1247,4
6391,1248,4
6396,1249,4
6401,1250,4
6406,1250,4
6411,1251,4
6416,1252,4
6421,1252,4
6426,1253,4
6431,1254,4
6436,1254,4
6441,1255,4
6446,1256,4
6451,1256,4
6456,1257,4
6461,1258,4
6466,1258,4
6471,1259,4
6476,1260,4
6481,1261,4
6486,1261,4
6491,1262,4
6496,1263,4
6501,1264,4
6506,1264,4
6511,1265,4
6516,1266,4
6521,1267,4
6526,1267,4
6531,1268,4
6536,1269,4
6541,1269,4
6546,1270,4
6551,1270,4
6556,1271,4
6561,1272,4
6566,1272,4
6571,1273,4
6576,1274,4
6581,1274,4
6586,1275,4
6591,1275,4
6596,1276,4
6601,1276,4
6606,1277,4
6611,1277,4
6616,1278,4
6621,1279,4
6626,1279,4
6631,1280,4
6636,1280,4
6641,1281,4
6646,1281,4
6651,1282,4
6656,1282,4
6661,1283,4
6666,1283,4
6671,1284,4
6676,1284,3
6681,1285,3
6686,1286,3
6691,1286,3
6696,1286,3
6701,1287,3
6706,1287,3
6711,1288,3
6716,1288,3
6721,1289,3
6726,1289,3
6731,1290,3
6736,1290,3
6741,1291,3
6746,1291,3
6751,1292,3
6756,1292,3
6761,1293,3
6766,1293,3
6771,1294,3
6776,1294,3
6781,1294,3
6786,1295,3
6791,1296,3
6796,1296,3
6801,1296,3
6806,1297,3
6811,1297,3
6816,1298,3
6821,1298,3
6826,1298,3
6831,1299,3
6836,1299,3
6841,1299,3
6846,1300,3
6851,1300,3
6856,1301,3
6861,1301,3
6866,1302,3
6871,1302,3
6876,1303,3
6881,1303,3
6886,1303,3
6891,1304,3
6896,1304,3
6901,1305,3
6906,1306,3
6911,1306,3
6916,1306,3
6921,1307,3
6926,1307,3
6931,1308,3
6936,1308,3
6941,1309,3
6946,1309,3
6951,1309,3
6956,1310,3
6961,1310,3
6966,1310,3
6985,1311,3
6990,1312,3
6995,1312,3
7000,1313,3
7005,1313,3
7010,1314,3
7015,1314,3
7020,1314,3
7025,1315,3
7030,1315,3
7035,1315,3
7040,1316,3
7045,1316,3
7050,1317,3
7055,1317,3
7060,1317,3
7065,1318,3
7070,1318,3
7075,1318,3
7080,1319,3
7085,1319,3
7090,1320,3
7095,1320,3
7100,1320,3
7105,1320,3
7110,1321,3
7115,1321,3
7120,1321,3
7125,1322,3
7130,1322,3
7135,1322,3
7140,1323,3
7145,1323,3
7150,1323,3
7155,1323,3
7160,1324,3
7165,1324,3
7170,1324,3
7175,1325,3
7180,1325,3
7185,1325,3
7190,1326,3
7195,1326,3
7200,1326,3
7205,1327,3
7210,1327,3
7215,1327,3
7220,1327,3
7225,1328,3
7230,1328,3
7235,1328,3
7240,1328,3
7245,1329,3
7250,1329,3
7255,1329,3
7260,1330,3
7265,1330,3
7270,1330,3
7275,1330,3
7280,1330,3
7285,1330,3
7290,1331,3
7295,1331,3
7300,1331,3
7305,1331,3
7310,1331,3
7315,1332,3
7320,1332,3
7325,1332,3
7330,1332,3
7335,1332,3
7340,1332,3
7345,1332,3
7350,1332,3
7355,1333,3
7360,1333,3
7365,1333,3
7370,1333,3
7375,1333,3
7380,1333,3
7385,1333,3
7390,1333,3
7395,1333,3
7400,1333,3
7405,1333,2
7410,1333,2
7415,1333,2
7420,1333,2
7425,1333,2
7430,1333,2
7435,1333,2
7440,1333,2
7445,1333,2
7450,1333,2
7455,1333,2
7460,1333,2
7465,1333,2
7470,1333,2
7475,1333,2
7480,1333,2
7485,1333,2
7490,1333,2
7495,1333,2
7500,1333,2
7505,1333,2
7510,1333,2
7515,1333,2
7520,1333,2
7525,1333,2
7530,1333,2
7535,1333,2
7540,1333,2
7545,1333,2
7550,1333,2
7555,1333,2
7560,1333,2
7565,1333,2
7570,1333,2
7575,1333,2
7580,1333,2
7585,1333,2
7590,1333,2
7595,1333,2
7600,1333,2
7605,1333,2
7610,1333,2
7615,1333,2
7620,1333,2
7625,1333,2
7630,1333,2
7635,1333,2
7640,1333,2
7645,1333,2
7650,1333,2
7655,1333,2
7660,1333,2
7665,1333,2
7670,1333,2
7675,1333,2
7680,1333,2
7685,1333,2
7690,1333,2
7695,1333,2
7700,1333,2
7705,1333,2
7710,1333,2
7715,1333,2
7720,1333,2
7725,1333,2
7730,1333,2
7735,1333,2
7740,1333,2
7745,1333,2
7750,1333,2
7755,1333,2
7760,1333,2
7765,1333,2
7770,1333,2
7775,1333,2
7780,1333,2
7785,1333,2
7790,1333,2
7795,1333,2
7800,1333,2
7805,1333,2
7810,1333,2
7815,1333,2
7820,1333,2
7825,1333,2
7830,1333,2
7835,1333,2
7840,1333,2
7845,1333,2
7850,1333,2
7855,1333,2
7860,1333,2
7865,1333,2
7870,1333,2
7875,1333,2
7880,1333,2
7885,1333,2
7890,1333,2
7895,1333,2
7900,1333,2
7905,1333,2
7910,1333,2
7915,1333,2
7920,1333,2
7925,1333,2
7930,1333,2
7935,1333,2
7940,1333,2
7945,1333,2
7950,1333,2
7955,1333,2
7960,1333,2
7965,1333,2
7970,1333,2
7975,1333,2
7980,1333,2
7985,1333,2
7990,1333,2
7995,1333,2
8000,1333,2
8005,1333,2
8010,1333,2
8015,1333,2
8020,1333,2
8025,1333,2
8030,1333,2
8035,1333,2
8040,1333,2
8045,1333,2
8050,1333,2
8055,1333,2
8060,1333,2
8065,1333,2
8070,1333,2
8075,1333,2
8080,1333,2
8085,1333,2
8090,1333,2
8095,1333,2
8100,1333,2
8105,1333,2
8110,1333,2
8115,1333,2
8120,1333,2
8125,1333,2
8130,1333,2
8135,1333,2
8140,1333,2
8145,1333,2
8150,1333,2
8155,1333,2
8160,1333,2
8165,1333,2
8170,1333,2
8175,1333,2
8180,1333,2
8185,1333,2
8190,1333,2
8195,1333,2
8200,1333,2
8205,1333,2
8210,1333,2
8215,1333,2
8220,1333,2
8225,1333,2
8230,1333,2
8235,1333,2
8240,1333,2
8245,1333,2
8250,1333,2
8255,1333,2
8260,1333,2
8265,1333,2
8270,1333,2
8275,1333,2
8280,1333,2
8285,1333,2
8290,1333,2
8295,1333,2
8300,1333,2
8305,1333,2
8310,1333,2
8315,1333,2
8320,1333,2
8325,1333,2
8330,1333,2
8335,1333,2
8340,1333,2
8345,1333,2
8350,1333,2
