time,distance,gyro_angle
2411,343,-2
2416,344,-2
2421,346,-2
2426,347,-2
2431,347,-2
2436,348,-2
2441,350,-2
2446,351,-2
2451,352,-2
2456,353,-2
2461,353,-2
2466,354,-2
2471,356,-2
2476,357,-2
2481,359,-2
2486,360,-2
2491,361,-2
2496,361,-2
2501,363,-2
2506,364,-2
2511,365,-2
2516,366,-2
2521,367,-2
2526,368,-2
2531,369,-2
2536,371,-2
2541,372,-2
2546,373,-2
2551,374,-2
2556,374,-2
2561,375,-2
2566,376,-2
2571,377,-2
2576,379,-2
2581,380,-2
2586,380,-2
2591,382,-2
2596,383,-2
2601,384,-2
2606,385,-2
2611,386,-2
2616,387,-2
2621,389,-2
2626,390,-2
2631,391,-2
2636,392,-2
2642,393,-2
2648,394,-2
2653,396,-2
2658,397,-2
2663,397,-2
2668,399,-2
2673,400,-2
2678,401,-2
2683,402,-2
2688,403,-2
2693,404,-2
2698,406,-2
2703,407,-2
2708,408,-2
2713,409,-2
2718,410,-2
2723,411,-2
2728,413,-2
2733,414,-2
2738,415,-2
2743,416,-2
2748,417,-2
2753,418,-2
2758,419,-2
2763,420,-2
2768,421,-2
2773,422,-2
2778,424,-2
2783,425,-3
2788,426,-3
2793,427,-3
2798,428,-3
2803,429,-3
2808,430,-3
2813,431,-3
2818,432,-3
2823,434,-3
2828,435,-3
2833,436,-3
2838,437,-3
2843,438,-3
2848,439,-3
2853,440,-3
2858,441,-3
2863,443,-3
2868,443,-3
2873,444,-3
2878,446,-3
2883,446,-3
2888,448,-3
2893,449,-3
2898,449,-3
2903,451,-3
2908,452,-3
2913,453,-3
2918,454,-3
2923,455,-3
2928,457,-3
2933,458,-3
2938,459,-3
2943,460,-3
2948,461,-3
2953,462,-3
2958,463,-3
2963,464,-3
2968,465,-3
2973,466,-3
2978,467,-3
2983,468,-3
2988,469,-3
2993,471,-3
2998,472,-3
3003,473,-3
3008,474,-3
3013,475,-3
3018,476,-3
3023,477,-3
3028,478,-3
3033,480,-3
3038,481,-3
3043,482,-3
3048,483,-3
3053,484,-3
3058,485,-3
3063,487,-3
3068,488,-3
3073,489,-3
3078,490,-3
3083,491,-3
3088,492,-3
3093,494,-3
3098,495,-3
3103,496,-3
3108,497,-3
3113,498,-3
3118,499,-3
3123,500,-3
3128,502,-3
3133,503,-3
3138,504,-3
3143,505,-3
3148,506,-3
3153,507,-3
3158,508,-3
3163,509,-3
3168,510,-3
3173,511,-3
3178,512,-3
3183,513,-3
3188,514,-3
3193,515,-3
3198,517,-3
3203,518,-3
3208,519,-3
3213,520,-3
3218,521,-3
3223,522,-3
3228,523,-3
3233,524,-3
3238,525,-3
3243,526,-3
3248,527,-3
3253,528,-3
3258,529,-3
3263,530,-3
3268,531,-3
3273,532,-3
3278,533,-3
3283,534,-3
3288,535,-3
3293,536,-3
3298,537,-3
3303,538,-3
3308,539,-3
3313,540,-4
3318,541,-4
3323,542,-4
3328,543,-4
3333,544,-4
3338,545,-4
3343,546,-4
3348,547,-4
3353,548,-3
3358,549,-3
3363,550,-3
3368,550,-3
3373,551,-3
3378,552,-3
3383,553,-3
3388,554,-3
3393,554,-3
3398,555,-3
3403,556,-3
3408,557,-3
3413,558,-3
3418,559,-3
3423,560,-3
3428,561,-3
3433,562,-3
3438,563,-3
3443,564,-3
3448,565,-3
3453,566,-3
3458,566,-3
3463,567,-3
3468,568,-3
3473,569,-3
3478,570,-3
3483,571,-3
3488,572,-3
3493,572,-3
3498,573,-3
3503,574,-3
3508,575,-3
3513,576,-3
3518,577,-3
3523,578,-3
3528,578,-3
3533,579,-3
3538,580,-3
3543,581,-3
3548,582,-3
3553,582,-3
3558,583,-3
3563,584,-3
3568,585,-3
3573,586,-3
3578,587,-3
3583,587,-3
3588,588,-3
3593,589,-3
3598,590,-3
3603,591,-3
3608,592,-3
3613,592,-3
3618,593,-3
3623,594,-3
3628,594,-3
3633,595,-3
3638,596,-3
3643,597,-3
3648,597,-3
3653,598,-3
3658,599,-3
3663,600,-3
3668,601,-3
3673,601,-3
3678,602,-3
3683,603,-3
3688,603,-3
3693,604,-3
3698,605,-3
3703,606,-3
3708,607,-3
3713,607,-3
3718,608,-3
3723,609,-3
3728,610,-3
3733,611,-3
3738,611,-3
3743,612,-3
3748,613,-3
3753,613,-3
3758,614,-4
3763,615,-4
3768,616,-4
3773,616,-4
3778,617,-4
3783,617,-4
3788,618,-4
3793,619,-4
3798,619,-4
3803,620,-4
3808,621,-4
3813,622,-4
3818,622,-4
3823,623,-4
3828,624,-4
3833,624,-4
3838,625,-4
3843,626,-4
3848,626,-4
3853,627,-4
3858,628,-4
3863,628,-4
3868,629,-4
3873,629,-4
3878,630,-4
3883,630,-4
3888,631,-4
3893,631,-4
3898,632,-4
3903,632,-4
3908,632,-4
3913,633,-4
3918,633,-4
3923,634,-4
3928,634,-4
3933,635,-4
3938,635,-5
3943,635,-5
3948,636,-5
3953,636,-5
3958,636,-5
3963,636,-5
3968,637,-5
3973,637,-5
3978,637,-5
3983,637,-5
3988,637,-5
3993,637,-5
3998,637,-5
4003,637,-5
4008,637,-5
4013,637,-5
4018,637,-5
4023,637,-5
4028,637,-5
4033,637,-5
4038,637,-5
4043,637,-5
4048,637,-5
4053,637,-5
4058,637,-5
4063,637,-5
4068,637,-5
4073,637,-5
4078,637,-5
4083,637,-5
4088,637,-5
4093,637,-5
4098,637,-5
4103,637,-5
4108,637,-5
4113,637,-5
4118,637,-5
4123,637,-5
4128,637,-5
4133,637,-5
4138,637,-5
4143,637,-5
4148,637,-5
4153,637,-5
4158,637,-5
4163,637,-5
4168,637,-5
4173,637,-5
4178,637,-5
4183,637,-5
4188,637,-5
4193,637,-5
4198,637,-5
4203,637,-5
4208,637,-5
4213,637,-5
4218,638,-5
4223,637,-5
4228,637,-5
4233,637,-5
4238,637,-5
4243,637,-5
4248,637,-5
4253,637,-5
4258,637,-5
4263,637,-5
4268,637,-5
4273,637,-5
4278,637,-5
4283,637,-5
4288,637,-5
4293,637,-5
4298,637,-5
4303,637,-5
4308,637,-5
4313,637,-5
4318,637,-5
4323,637,-5
4328,637,-5
4333,637,-5
4338,637,-5
4343,637,-5
4348,637,-5
4353,637,-5
4358,637,-5
4363,637,-5
4368,637,-5
4373,637,-5
4378,637,-5
4383,637,-5
4388,637,-5
4393,637,-5
4398,637,-5
4403,637,-5
4408,637,-5
4413,637,-5
4418,637,-5
4423,637,-5
4428,637,-5
4433,637,-5
4438,637,-5
4443,637,-5
4448,637,-5
4453,637,-5
4458,637,-5
4463,637,-5
4468,637,-5
4473,637,-5
4478,637,-5
4483,637,-5
4488,637,-5
4493,637,-5
4498,637,-5
4503,637,-5
4508,637,-5
4513,637,-5
4518,637,-5
4523,637,-5
4528,637,-5
4533,637,-5
4538,637,-5
4543,637,-5
4548,637,-5
4553,637,-5
4558,637,-5
4563,637,-5
4568,637,-5
4573,637,-5
4578,637,-5
4583,637,-5
4588,637,-5
4593,637,-5
4598,637,-5
4603,637,-5
4608,637,-5
4613,637,-5
4618,637,-5
4623,637,-5
4628,637,-5
4633,637,-5
4638,637,-5
4643,637,-5
4648,637,-5
4653,637,-5
4658,637,-5
4663,637,-5
4668,637,-5
4673,637,-5
4678,637,-5
4683,637,-5
4688,637,-5
4693,637,-5
4698,637,-5
4703,637,-5
4708,637,-5
4713,637,-5
4718,637,-5
4723,637,-5
4728,637,-5
4733,637,-5
4738,637,-5
4743,637,-5
4748,637,-5
4753,637,-5
4758,637,-5
4763,637,-5
4768,637,-5
4773,637,-5
4778,637,-5
4783,637,-5
4788,637,-5
4793,637,-5
4798,637,-5
4803,637,-5
4808,637,-5
4813,637,-5
4818,637,-5
4823,637,-5
4828,637,-5
4833,637,-5
4838,637,-5
4843,637,-5
4848,637,-5
4853,637,-5
4858,637,-5
4863,637,-5
4868,637,-5
4873,637,-5
4878,637,-5
4883,637,-5
4888,637,-5
4893,637,-5
4898,637,-5
4903,637,-5
4908,637,-5
