time,distance,gyro_angle
4362,909,-43
4367,910,-43
4372,912,-43
4377,914,-43
4382,916,-43
4387,917,-43
4392,919,-43
4397,920,-43
4402,922,-43
4407,924,-43
4412,925,-42
4417,927,-42
4422,928,-42
4427,930,-42
4432,931,-42
4437,933,-42
4442,935,-42
4447,936,-42
4452,938,-42
4457,939,-41
4462,941,-41
4467,943,-41
4472,944,-41
4477,946,-41
4482,947,-41
4487,948,-41
4492,950,-40
4497,951,-40
4502,953,-40
4507,954,-40
4512,956,-40
4517,957,-40
4522,959,-40
4527,960,-39
4532,962,-39
4537,963,-39
4542,964,-39
4547,966,-39
4552,967,-39
4557,968,-39
4562,969,-39
4567,971,-39
4572,972,-38
4577,973,-38
4582,975,-38
4587,976,-38
4592,977,-38
4597,979,-38
4602,980,-38
4607,982,-38
4612,983,-37
4617,984,-37
4622,986,-37
4627,987,-37
4632,989,-37
4637,990,-37
4642,991,-37
4647,992,-37
4652,994,-37
4657,995,-37
4662,997,-37
4667,998,-37
4672,1000,-36
4677,1001,-36
4682,1002,-36
4687,1004,-36
4692,1005,-36
4697,1006,-36
4702,1008,-36
4707,1009,-36
4712,1009,-36
4717,1011,-36
4722,1012,-36
4727,1013,-36
4732,1014,-36
4737,1015,-35
4742,1016,-35
4747,1016,-35
4752,1017,-35
4757,1018,-35
4762,1019,-35
4767,1020,-35
4772,1021,-35
4777,1022,-35
4782,1023,-35
4787,1024,-35
4792,1025,-35
4797,1026,-35
4802,1026,-35
4807,1027,-35
4812,1028,-35
4817,1029,-34
4822,1030,-34
4827,1030,-34
4832,1031,-34
4837,1032,-34
4842,1032,-34
4847,1033,-34
4852,1033,-34
4857,1034,-34
4862,1034,-34
4867,1034,-34
4872,1035,-34
4877,1035,-34
4882,1036,-34
4887,1036,-34
4892,1037,-34
4897,1037,-34
4902,1038,-33
4907,1038,-33
4912,1038,-33
4917,1038,-33
4922,1039,-33
4927,1039,-33
4932,1039,-33
4937,1039,-33
4942,1039,-33
4947,1040,-33
4952,1040,-33
4957,1040,-33
4962,1040,-33
4967,1040,-33
4972,1040,-33
4977,1040,-33
4982,1040,-33
4987,1040,-33
4992,1040,-33
4997,1040,-33
5002,1040,-33
5007,1040,-33
5012,1040,-33
5017,1040,-33
5022,1040,-33
5027,1040,-33
5032,1040,-33
5037,1040,-33
5042,1040,-33
5047,1040,-33
5052,1040,-33
5057,1040,-33
5062,1040,-33
5067,1040,-33
5072,1040,-33
5077,1040,-33
5082,1040,-33
5087,1040,-33
5092,1040,-33
5097,1040,-33
5102,1040,-33
5107,1040,-33
5112,1040,-33
5117,1040,-33
5122,1040,-33
5127,1040,-33
5132,1040,-33
5137,1040,-33
5142,1040,-33
5147,1040,-33
5152,1040,-33
5157,1040,-33
5162,1040,-33
5167,1040,-33
5172,1040,-33
5177,1040,-33
5182,1040,-33
5187,1040,-33
5192,1040,-33
5197,1040,-33
5202,1040,-33
5207,1040,-33
5212,1040,-33
5217,1040,-33
5222,1040,-33
5227,1040,-33
5232,1040,-33
5237,1040,-33
5242,1040,-33
5247,1040,-33
5252,1040,-33
5257,1040,-33
5262,1040,-33
5267,1040,-33
5272,1040,-33
5277,1040,-33
5284,1040,-33
5289,1040,-33
5294,1040,-33
5299,1040,-33
5304,1040,-33
5309,1040,-33
5314,1040,-33
5319,1040,-33
5324,1040,-33
5329,1040,-33
5334,1040,-33
5339,1040,-33
5344,1040,-33
5349,1040,-33
5354,1040,-33
5359,1040,-33
5364,1040,-33
5369,1040,-33
5374,1040,-33
5379,1040,-33
5384,1040,-33
5389,1040,-33
5394,1040,-33
5399,1040,-33
5404,1040,-33
5409,1040,-33
5414,1040,-33
5419,1040,-33
5424,1040,-33
5429,1040,-33
5434,1040,-33
5439,1040,-33
5444,1040,-33
5449,1040,-33
5454,1040,-33
5459,1040,-33
5464,1040,-33
5469,1040,-33
5474,1040,-33
5479,1040,-33
5484,1040,-33
5489,1040,-33
5494,1040,-33
5499,1040,-33
5504,1040,-33
5509,1040,-33
5514,1040,-33
5519,1040,-33
5524,1040,-33
5529,1040,-33
5534,1040,-33
5539,1040,-33
5544,1040,-33
5549,1040,-33
5554,1040,-33
5559,1040,-33
5564,1040,-33
5569,1040,-33
5574,1040,-33
5579,1040,-33
5584,1040,-33
5589,1040,-33
5594,1040,-33
5599,1040,-33
5604,1040,-33
5609,1040,-33
5614,1040,-33
5619,1040,-33
5624,1040,-33
5629,1040,-33
5634,1039,-33
5639,1039,-33
5644,1039,-33
5649,1039,-33
5654,1039,-33
5659,1039,-33
5664,1039,-33
5669,1039,-33
5674,1039,-33
5679,1040,-33
5684,1039,-33
5689,1040,-33
5694,1040,-33
5699,1040,-33
5704,1040,-33
5709,1040,-32
5714,1040,-32
5719,1041,-32
5724,1041,-32
5729,1041,-32
5734,1042,-32
5739,1042,-32
5744,1043,-32
5749,1043,-32
5754,1043,-32
5759,1043,-32
5764,1043,-32
5769,1044,-32
5774,1044,-32
5779,1045,-32
5784,1045,-31
5789,1046,-31
5794,1046,-31
5799,1047,-31
5804,1048,-31
5809,1048,-31
5814,1049,-30
5819,1050,-30
5824,1051,-30
5829,1052,-30
5834,1053,-30
5839,1054,-30
5844,1055,-30
5849,1056,-30
5854,1056,-30
5859,1058,-29
5864,1059,-29
5869,1060,-29
5874,1061,-29
5879,1063,-29
5884,1064,-29
5889,1065,-29
5894,1066,-29
5899,1068,-29
5904,1069,-29
5909,1071,-29
5914,1072,-29
5919,1074,-29
5924,1075,-29
5929,1077,-29
5934,1079,-29
5939,1079,-29
5944,1081,-29
5949,1083,-29
5954,1085,-29
5959,1086,-29
5964,1088,-29
5969,1090,-29
5974,1091,-29
5979,1093,-29
5984,1095,-28
5989,1097,-28
5994,1099,-28
5999,1100,-28
6004,1102,-28
6009,1104,-28
6014,1106,-28
6019,1108,-27
6024,1110,-27
6029,1112,-27
6034,1114,-27
6039,1117,-26
6044,1119,-26
6049,1121,-26
6054,1122,-26
6059,1124,-25
6064,1126,-25
6069,1128,-25
6074,1130,-24
6079,1132,-24
6084,1135,-24
6089,1136,-23
6094,1139,-23
6099,1140,-23
6104,1142,-22
6109,1144,-22
6114,1146,-22
6119,1148,-21
6124,1150,-21
6129,1152,-20
6134,1154,-20
6139,1155,-20
6144,1157,-19
6149,1159,-19
6154,1161,-19
6159,1163,-18
6164,1165,-18
6169,1166,-18
6174,1168,-17
6179,1170,-17
6184,1171,-17
6189,1173,-16
6194,1175,-16
6199,1176,-16
6204,1178,-15
6209,1180,-15
6214,1181,-15
6219,1183,-15
6224,1184,-14
6229,1186,-14
6234,1187,-14
6239,1188,-14
6244,1190,-13
6249,1192,-13
6254,1193,-13
6259,1195,-12
6264,1196,-12
6269,1198,-12
6274,1199,-12
6279,1200,-11
6284,1202,-11
6289,1203,-11
6294,1204,-10
6299,1205,-10
6304,1206,-10
6309,1208,-10
6314,1209,-9
6319,1210,-9
6324,1210,-9
6329,1211,-8
6334,1212,-8
6339,1213,-8
6344,1214,-8
6349,1215,-7
6354,1216,-7
6359,1217,-7
6364,1218,-7
6369,1218,-7
6374,1219,-6
6379,1220,-6
6384,1220,-6
6389,1221,-6
6394,1222,-6
6399,1222,-6
6404,1222,-5
6409,1223,-5
6414,1224,-5
6419,1224,-5
6424,1225,-5
6429,1225,-5
6434,1226,-5
6439,1226,-4
6444,1226,-4
6449,1227,-4
6454,1227,-4
6459,1227,-4
6464,1228,-4
6469,1228,-4
6474,1228,-4
6479,1228,-4
6484,1228,-4
6489,1229,-4
6494,1229,-4
6499,1229,-4
6504,1229,-4
6509,1229,-4
6514,1229,-4
6519,1229,-3
6524,1229,-3
6529,1229,-3
6534,1229,-3
6539,1229,-3
6544,1229,-3
6549,1229,-3
6554,1229,-3
6559,1229,-3
6564,1229,-3
6569,1229,-3
6574,1229,-3
6579,1229,-3
6584,1229,-3
6589,1229,-3
6594,1229,-3
6599,1229,-3
6604,1229,-3
6609,1229,-3
6614,1229,-3
6619,1229,-3
6624,1229,-3
6629,1229,-3
6634,1229,-3
6639,1229,-3
6644,1229,-3
6649,1229,-3
6654,1229,-3
6659,1229,-3
6664,1229,-3
6669,1229,-3
6674,1229,-3
6679,1229,-3
6684,1229,-3
6689,1229,-3
6694,1229,-3
6699,1229,-3
6704,1229,-3
6709,1229,-3
6714,1229,-3
6719,1229,-3
6724,1229,-3
6729,1229,-3
6734,1229,-3
6739,1229,-3
6744,1229,-3
6749,1229,-3
6754,1230,-3
6759,1229,-3
6764,1229,-3
6769,1229,-3
6774,1229,-3
6779,1229,-3
6784,1229,-3
6789,1229,-3
6794,1229,-3
6799,1229,-3
6804,1229,-3
6809,1229,-3
6814,1229,-3
6819,1229,-3
6824,1229,-3
6829,1229,-3
6834,1229,-3
6839,1229,-3
6844,1229,-3
6849,1229,-3
6854,1229,-3
6859,1229,-3
6864,1229,-3
6869,1229,-3
6874,1229,-3
6879,1229,-3
6884,1229,-3
6889,1229,-3
6894,1229,-3
6899,1229,-3
6904,1229,-3
6909,1229,-3
6914,1229,-3
6919,1229,-3
6924,1229,-3
6929,1229,-3
6934,1229,-3
6939,1229,-3
6944,1229,-3
6949,1229,-3
6954,1229,-3
6959,1229,-3
6977,1229,-3
6983,1229,-3
6988,1229,-3
6993,1229,-3
6998,1229,-3
7003,1229,-3
7008,1229,-3
7013,1229,-3
7018,1229,-3
7023,1229,-3
7028,1229,-3
7033,1229,-3
7038,1229,-3
7043,1229,-3
